batch_id,source_file,symbol,scope,lang,statement_type,report_type,period_key,period,fiscal_year,year,note_id,note_title,note_type,row_label,code,line_item_canonical,metric,value,source_page
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,TOTAL ASSETS (270=100+200),270,tong_tai_san,so_dau_nam,171918906462.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,D - EQUITY CAPITAL (400=410+430),400,von_chu_so_huu,so_cuoi_ky,-72105621822.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,D - EQUITY CAPITAL (400=410+430),400,von_chu_so_huu,so_dau_nam,-68166449616.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Owners’ equity,410,ownersequity,so_cuoi_ky,-72105621822.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Owners’ equity,410,ownersequity,so_dau_nam,-68166449616.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Paid-in capital,411,paidincapital,so_cuoi_ky,160000000000.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Paid-in capital,411,paidincapital,so_dau_nam,160000000000.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,- Common stock,411A,commonstock,so_cuoi_ky,160000000000.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,- Common stock,411A,commonstock,so_dau_nam,160000000000.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,- Preferred stock,411B,preferredstock,so_cuoi_ky,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,- Preferred stock,411B,preferredstock,so_dau_nam,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Capital surplus,412,capitalsurplus,so_cuoi_ky,3167767978.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Capital surplus,412,capitalsurplus,so_dau_nam,3167767978.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Conversion option on convertible bonds,413,conversionoptiononconvertiblebonds,so_cuoi_ky,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Conversion option on convertible bonds,413,conversionoptiononconvertiblebonds,so_dau_nam,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Owners’ other capital,414,ownersothercapital,so_cuoi_ky,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Owners’ other capital,414,ownersothercapital,so_dau_nam,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Treasury stocks (*),415,treasurystocks,so_cuoi_ky,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Treasury stocks (*),415,treasurystocks,so_dau_nam,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Differences upon asset revaluation,416,differencesuponassetrevaluation,so_cuoi_ky,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Differences upon asset revaluation,416,differencesuponassetrevaluation,so_dau_nam,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Exchange rate differences,417,exchangeratedifferences,so_cuoi_ky,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Exchange rate differences,417,exchangeratedifferences,so_dau_nam,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Development investment fund,418,developmentinvestmentfund,so_cuoi_ky,891344168.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Development investment fund,418,developmentinvestmentfund,so_dau_nam,891344168.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Enterprise reorganization assistance fund,419,enterprisereorganizationassistancefund,so_cuoi_ky,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Enterprise reorganization assistance fund,419,enterprisereorganizationassistancefund,so_dau_nam,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Other equity funds,420,otherequityfunds,so_cuoi_ky,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Other equity funds,420,otherequityfunds,so_dau_nam,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Undistributed profit after tax,421,undistributedprofitaftertax,so_cuoi_ky,-236164733968.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Undistributed profit after tax,421,undistributedprofitaftertax,so_dau_nam,-232225561762.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,- Previous year undistributed earnings,421A,previousyearundistributedearnings,so_cuoi_ky,-232225561762.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,- Previous year undistributed earnings,421A,previousyearundistributedearnings,so_dau_nam,-228026670420.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,- This year undistributed earnings,421B,thisyearundistributedearnings,so_cuoi_ky,-3939172206.0,3
